Taxonomy	AD01	AD04	AD05	AD07	AD08	AD09	AD10	AD100	AD101	AD102	AD103	AD104	AD105	AD106	AD107	AD108	AD109	AD11	AD110	AD111	AD112	AD113	AD114	AD116	AD118	AD119	AD12	AD120	AD121	AD122	AD123	AD125	AD126	AD127	AD13	AD14	AD16	AD17	AD18	AD19	AD20	AD21	AD22	AD23	AD24	AD25	AD26	AD27	AD29	AD30	AD31	AD32	AD33	AD34	AD35	AD36	AD37	AD40	AD41	AD47	AD50	AD53	AD54	AD55	AD58	AD59	AD60	AD61	AD62	AD63	AD64	AD65	AD66	AD67	AD68	AD69	AD70	AD71	AD74	AD75	AD76	AD77	AD78	AD79	AD80	AD83	AD84	AD85	AD86	AD88	AD89	AD90	AD91	AD92	AD93	AD94	AD96	AD97	AD98	AD99	C01	C02	C03	C05	C07	C08	C09	C10	C11	C12	C13	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C39	C40	C42	C43	C44	C46	C49	C50	C51	C52	C54	C55	C57	C58	C59	C60	C61	C62	C63	C64	C71	C72	C73	C74	C75	C76	C77	C78	C79	C80	C81	C82	C83	C84	C85	C86	C87	C88
Porphyrin and chlorophyll metabolism	1320.077519	2833.511628	1944.751938	3083.527132	3564.496124	3392.604651	1726.891473	2431.27907	3210.193798	3109.294574	2210.434109	2440.139535	2469.868217	2739.736434	4910.790698	2207.062016	1657.100775	3383.906977	988.3410853	2713.217054	5820.108527	3676.015504	2968.434109	3897.224806	3664.51938	3037.062016	1695.310078	3336.310078	7480.054264	7776.162791	2765.310078	3430.248062	4682.155039	4883.434109	2317.736434	2047.426357	1482.984496	897.7751938	1139.899225	2755.922481	1299.666667	1827.310078	1397.015504	2189.48062	2017.046512	1767.263566	970.5891473	431.6899225	2409.48062	2393.527132	2132.100775	7634.124031	2823.310078	3143.20155	2582.55814	1487.736434	2121.612403	2105.046512	2781.488372	981.7131783	4894.937984	3551.550388	2871.193798	1815.751938	3257.193798	3083.751938	2589.79845	5743.596899	1685.589147	2274.302326	2861.317829	3260.348837	2187.403101	4440.813953	226.124031	2957.418605	1085.581395	3453.790698	1248.813953	2038.403101	3609.713178	3047.03876	5933.937984	5660.953488	6196.131783	3304.496124	3829.968992	4796.24031	2505.03876	4001.077519	4060.573643	2617.085271	3756.03876	3036.488372	3988.007752	5027.031008	2685.426357	2195.705426	3472.224806	786.1007752	2867.643411	4833.186047	3405.069767	3617.837209	3206	3472.697674	4299.527132	3061.403101	2722.317829	2635.596899	3163.906977	3382.472868	2087.217054	5733.341085	3122.627907	3671.589147	3153.03876	5455.992248	3437.333333	1862.03876	2387.232558	2833.379845	4015.310078	3190.697674	2193.124031	3921.333333	2672.325581	2518.023256	2268.860465	3084.131783	3606.75969	3973.255814	3328.031008	2661.589147	5521.387597	2607.286822	2394.310078	2205.186047	2242.224806	4006.124031	1938.945736	2086.217054	5722.790698	5498.72093	4241.44186	2964.333333	5034.666667	2815.945736	7463.046512	2807.674419	4124.581395	2926.744186	2974.124031	5387.341085	3427.131783	2550.434109	4161.186047	2890.899225	2265.124031	4313.75969	6893.147287	1797.643411	1683.829457	2342.248062	3038.821705	186.5116279	1770.465116	1904.263566	1999.023256	3296.860465	2459.100775
Retinol metabolism	68.71428571	426	146.1428571	183.3061224	66.06122449	292.755102	45.75510204	276.1836735	249.3061224	743.5918367	284.877551	156.755102	191.3265306	391.1020408	660.9795918	256.7346939	211.9183673	328.4897959	403.6530612	236.6530612	382.1836735	416.755102	273.3265306	492.5510204	305.244898	794.6938776	157.2857143	634.8367347	1347.693878	1366.061224	145.9387755	105.9387755	790.244898	443.8979592	169.877551	100.4285714	125.755102	251.755102	276.244898	182.5918367	153.1428571	77.42857143	298.6122449	25.24489796	337.4693878	294.755102	232.4693878	128.7346939	407.877551	493.8979592	354.6530612	1235.489796	190.877551	28.93877551	129.244898	805.4693878	309.7346939	177.4897959	62.81632653	250.1428571	570.7755102	189.7142857	272.9387755	402.3673469	198.244898	130.0816327	786.2244898	657.9183673	406.0204082	91.40816327	73.32653061	238.8163265	348.4693878	835.6530612	166.6530612	141.8571429	423.6326531	613.7755102	692.122449	347.6326531	165.9387755	359.2653061	162.3265306	1294.244898	1110.693878	115.7755102	162.7959184	350.2040816	380.3061224	532.0204082	350.755102	432.0408163	282.7755102	591.6122449	614.0612245	696.1836735	448.0204082	252.7959184	627.755102	580.5510204	156.5102041	527.7346939	117.8571429	359.9387755	33.65306122	242.1836735	253.3265306	67.89795918	117.6938776	153.4693878	249.3265306	219.8367347	109.5510204	705.2857143	535.2040816	235	304.2653061	597.9387755	171.9183673	377.4489796	31.67346939	180.8979592	322.4081633	127.9795918	56.75510204	725.9591837	35.34693878	82.81632653	116.6734694	136.0612245	280	394.3265306	210.7142857	193.122449	763.9591837	111.6530612	214.5918367	118	140.7959184	1056.918367	102.4897959	62.57142857	552.8163265	180.8571429	362.8571429	106.122449	506.5306122	379.7346939	1847.387755	65.53061224	148.8163265	151.6326531	238.6938776	721.0204082	72.06122449	65.40816327	308.877551	46.04081633	141.5918367	223.0204082	1555.591837	145.3265306	116.9183673	87.65306122	510.0612245	633.3061224	54.65306122	22.95918367	377.0816327	88.97959184	86.10204082
Riboflavin metabolism	740.8409091	2421.295455	1521.522727	2158.568182	1545.568182	2042.386364	837.0681818	1705	2348.386364	3376.090909	1932.954545	1616.954545	1569.113636	2183.522727	3657.068182	2083.136364	1607.363636	3281.886364	1356.818182	2394.840909	2889.25	3616.931818	2295.659091	3542.931818	2592.227273	3285.840909	1105.159091	3168.818182	6775.522727	6436.636364	2376.954545	1696.477273	3480.409091	5245.113636	1750.727273	1616.113636	750.4545455	740.25	809.8409091	1534.181818	906.4545455	768.5909091	1022.977273	1464.295455	1967.159091	2051.068182	743.1818182	819.25	1558.204545	1425.045455	2107.613636	6919.090909	1785.272727	1334.363636	1435.590909	1142.181818	1802.818182	1165.568182	1331.590909	1837.659091	4076.704545	2092.613636	2757.181818	978.3181818	2214.454545	1460.045455	2228.022727	3450.545455	1377.113636	1177.886364	1740.659091	2782.090909	2081.363636	4229.431818	1571.363636	1922.363636	1050.545455	3428.318182	1477.704545	2139.590909	2113.863636	2337.113636	4289.090909	5434.181818	5545.295455	1756.681818	1335.977273	2423.204545	2579.159091	3649.113636	2446.977273	1394.681818	3291.568182	3653.727273	4132.113636	4423.022727	3011.340909	2880.045455	3856.431818	744.6136364	1892.318182	5165.545455	2091.227273	3007.340909	2246.431818	2492.363636	3114.113636	2094.590909	1853.068182	1864.704545	2018.159091	2636	1600.068182	6510.431818	2565.863636	2295.068182	2676.931818	6502.477273	2204.863636	1328.727273	1266.272727	1787.25	3393.454545	1968.818182	1203.022727	3612.409091	1746.477273	1604.977273	1490.954545	1948.909091	1795.090909	3236.795455	2153.363636	2308.363636	6915.159091	1840.5	1766.022727	1297.909091	1592.409091	4605.818182	1220.227273	1248.204545	6067.954545	3644.454545	2766.545455	1683.181818	3435.431818	2562.159091	6752.704545	1687.204545	2496.727273	2024.977273	1868.613636	3697.181818	2061.795455	1177.931818	3893.931818	1446.295455	1499.681818	2909.909091	5970.068182	1621.318182	945.1818182	1578.636364	3640.25	737.3181818	1201.090909	872.4318182	1455.204545	2333.409091	1398.704545
Thiamine metabolism	3451.647059	5331.558824	6804.147059	6813.676471	6291.735294	7349.382353	3628.5	7716.529412	7455.264706	10283.41176	5597.411765	5767.764706	6259.970588	8061.823529	8930.764706	6601.852941	7644.588235	8289.352941	6580.764706	8971.764706	7984.647059	9656.470588	8279.764706	8742.794118	9148.705882	9355.088235	4781.911765	11501.76471	13596.91176	13960.26471	7312.529412	6539.764706	9934.470588	12080.20588	5739.529412	4949.794118	3782.205882	4323.058824	4218.441176	7502.235294	4228	3667.029412	4932.264706	5677.058824	5731.882353	5272.176471	4567	4622.529412	8442.558824	8587.882353	8427.352941	12906.08824	9181.676471	6230.205882	6369.058824	10288.05882	7323.558824	5545.882353	5776.205882	6420.647059	10188.70588	11637.32353	8376.764706	6501.676471	7524.794118	6786.029412	10981.14706	12641.32353	6536.117647	5788.205882	6868.382353	7688.323529	6415.029412	8841.5	3950.882353	7732.470588	5671	8323.735294	7776.823529	8185.235294	7945.264706	8081.676471	11826.91176	13347.61765	10473	7058.529412	6408.147059	8073.323529	8164.911765	8932.029412	8896.352941	9540.205882	10073.64706	9679.617647	11236.08824	9830.882353	8620.823529	7499	10980.26471	6347.058824	7572.676471	11092.79412	9347.705882	8503.676471	8776.205882	8626.117647	9100.852941	7973.852941	6564.294118	6924.647059	8491.323529	8426.970588	5728.352941	14140.58824	10202.08824	8751.235294	7163.617647	13727.14706	7208.794118	5512.264706	5492	6496.529412	8437.705882	7206.676471	5004.5	8912.529412	6607.794118	6286.411765	6071.529412	6305.382353	8150.264706	9067.529412	8461.882353	7977.823529	13491.41176	6231.617647	5251.147059	5178.970588	6291.176471	8734.441176	5053.235294	5030.411765	13159.64706	14027.32353	9413.617647	6293.235294	9460.235294	7462.588235	12344.35294	6316.058824	8358.352941	7715.352941	6462	10312.97059	8567.852941	6008.852941	9433.676471	6145.088235	6092.529412	8536.735294	12077.97059	6399.647059	6062.441176	6018.529412	8665.882353	4635.235294	4639.147059	3839.147059	7320.794118	7817.735294	5360.794118
Ubiquinone and other terpenoid-quinone biosynthesis	329.8	3340.036364	174.6909091	1764.018182	390.5454545	1415.636364	170.8545455	799.3818182	3129.836364	3809.509091	1713.909091	1312.290909	1100.490909	2548.872727	4741.618182	2042.654545	530.8	3804.909091	1931.090909	1965	3685.072727	4192.072727	1536.127273	4553.472727	2007.963636	4396.636364	270.1818182	3134.890909	10094.81818	9641.018182	1448.563636	886.6363636	4795.818182	7543.236364	1013.345455	1468.181818	136.2	733.9818182	693.8727273	518.8	371.6909091	153.8363636	802.4545455	143.2545455	2658.363636	3027.454545	449.1818182	494.6	851.1090909	527.1272727	1478.345455	11555.61818	593.8	219.2363636	259.2	1003.145455	1478.763636	301.6	284.4363636	1669.036364	4710.2	645.3818182	3237.363636	498.8909091	1541.072727	251.5090909	997.9454545	4832.672727	1469.818182	156.6545455	447.2909091	2936.818182	1988.854545	6566.945455	356.1454545	833.3454545	756.8181818	5033.8	956.5454545	1632.054545	897.7636364	1796.618182	2020.872727	7849.436364	8371.8	857.3818182	480.3090909	1355.709091	2990.909091	4911.909091	1658.854545	689.9090909	4007.563636	5405.690909	5694.981818	6601.054545	4180.727273	3301.127273	4937.709091	461.6909091	337.7272727	7625.690909	327.0545455	2769.418182	174.3454545	1053.145455	2370.163636	539.1636364	615.8	747.4363636	580.2727273	1693.763636	547.2727273	9568.2	1427.381818	691.5090909	3075.181818	10007.30909	1735.072727	1592.981818	47.61818182	889.5818182	4800.254545	561.3818182	272.0909091	4971.454545	298.3090909	52.4	287.0181818	883.7272727	518.0181818	2948.727273	249.7636364	1002.309091	11444.10909	797.6909091	1596.709091	582.2727273	451.9818182	7956.272727	435.4727273	291.2727273	9197.854545	721.5272727	876.4545455	727.4	3947.218182	2680.963636	11482.65455	498.3636364	616.0909091	471.2	924.1272727	4293.490909	832.9818182	262.7454545	5406.909091	269.6181818	351.3818182	2317	8885.745455	708.5636364	132.2545455	405.4363636	5419.018182	847.3272727	336.6	82.16363636	500.9090909	1242.054545	715.3818182
Vitamin B6 metabolism	1778.869565	4188.304348	3132.434783	4169.869565	3861.73913	3980.521739	1897.521739	4364.565217	4555.086957	7282.304348	4024.217391	3365.913043	3597.130435	5662.913043	6931.478261	3769.434783	4133.913043	5628.173913	2315.565217	5048.304348	4721.347826	6608.086957	4484.478261	6554.869565	4765.26087	6637.217391	2334.304348	6937.304348	11918.34783	11148.6087	4522.956522	3981.521739	7187.521739	9101.217391	3070.521739	3035.391304	1970.73913	2681.086957	2978.347826	3432.130435	2240.26087	2382.434783	3107.565217	2111.913043	4561.913043	3097.565217	3095.521739	3411.391304	5306.086957	4395.434783	4805.347826	11333.08696	4508.391304	3354.086957	2988.869565	8573.043478	3791.391304	2992.521739	2798.695652	3727	7059.304348	5389.521739	5313.434783	4874	3181.956522	3391.608696	6109.478261	7192.869565	4569.956522	2590.304348	2852.043478	4683.478261	3391.217391	6957.304348	1471.608696	3735.695652	3152.73913	5033.913043	4853.695652	5143.26087	4356.26087	5040.73913	6654.391304	8842.130435	9710.608696	4149.869565	3792.217391	5272.869565	5370.826087	6550.304348	4868.73913	5777.217391	6299.130435	4875.826087	5859.869565	8561.956522	4940.826087	5478	5187.869565	5316.173913	3204.043478	9084.826087	4134.304348	4919.217391	3097.913043	4079.956522	4746.73913	3281.826087	2695.956522	3208.304348	3850.652174	4407.652174	2710.217391	11198.04348	5957.347826	4428.695652	4969.173913	11015.08696	4015.173913	3772.173913	2315.608696	3494	6103.565217	3476.652174	2640.565217	6068.608696	2642.086957	2463.521739	2461.304348	2810.043478	5001.782609	4964.043478	3597	3935.73913	11912.6087	3056.347826	3249.695652	2838.347826	2960.782609	7619.869565	2464.521739	2317.217391	10438.17391	5758.173913	4649.26087	3239.652174	6334.478261	5116.695652	10069.82609	3272.173913	4910.304348	3310.521739	3558.608696	5562.869565	3973.956522	2767.130435	6388.217391	2998.217391	2801.26087	4975.391304	10079.69565	3557.304348	2725.434783	2687.782609	6802.478261	2553.304348	2156.956522	1863.391304	3848.695652	3746.73913	2571.826087
Cyanoamino acid metabolism	1691.742857	2694.742857	3103.8	3556.628571	4669.714286	3458.2	1847.685714	3140	3752.857143	5422.657143	3228.8	2564.628571	4030.885714	4452.628571	4986.085714	3604.942857	2634.028571	3482.6	2073.371429	5189	3449.4	4999.057143	4401.771429	3985.885714	3531.542857	4246.685714	2247.057143	4820.171429	6581.371429	6913.228571	4196.514286	4057.028571	5364	4746.8	2847.485714	2503.514286	1952.714286	2042.657143	2879.714286	3566.6	1870.114286	2787.342857	2370.771429	2276.028571	3226.657143	1589.914286	2537.314286	2538.257143	4760.714286	5922.428571	2795.8	5946.685714	3498.485714	3899.485714	2825.914286	7112.257143	2870.457143	3203.971429	2912.428571	3099.628571	4443.114286	3897.028571	3157.028571	5324.457143	2061.085714	3593.542857	4687.171429	6858.628571	3746.714286	2495.371429	2791.485714	2707.314286	2691.228571	3485.2	1352.971429	3441.085714	2495.657143	2565.4	4182.314286	4537.171429	3583.4	4552.057143	3622.4	4923.114286	5401.085714	3882.142857	4609.142857	4957.257143	3187.742857	3985.657143	5118.4	4237.028571	4772.428571	2137.257143	3049.114286	5546.171429	3674.685714	3968.8	3302.228571	5065.342857	2767.257143	5007.885714	3467.314286	3752.171429	3247.514286	3476.142857	3943.685714	3250.771429	2443.028571	3164.428571	3793.4	3253.285714	3019.2	5447.457143	4425.8	3325.542857	3401.742857	5261.828571	3101.742857	4189.371429	2595.2	3245.685714	3553.285714	3287.514286	2668.8	4623.914286	2701.028571	2218.914286	2301.6	2082.057143	5302.657143	3669	3106.685714	3584.8	5322.742857	2565.2	2675.942857	2820.657143	2864.971429	4547.885714	2323.657143	2131.657143	5709.171429	5449.342857	4284.542857	3082.485714	4905.428571	4802.057143	6101.485714	3198.171429	3505.257143	2987.4	2654.428571	3952.914286	3125.4	1978.314286	3696.885714	3153.942857	2569.342857	3616.742857	5714.142857	2737.714286	2190.914286	2535.085714	3481.371429	1870.485714	2166.342857	2088.485714	2942.171429	3364.314286	2315.8
D-Alanine metabolism	5470.2	8869.8	8094.4	11641.2	16045.6	10692.4	7099.4	11981.2	10917	13280	6617.4	9673	6684.2	12381	14268.2	10854.8	11959.8	13418.6	18344.8	9275	13661.4	13380	10190.2	13118.2	13436	17151.2	6025.2	16966.4	22103.2	22779	12077.8	14275.2	16116.6	20143.6	6836	7775.8	6060.6	8111	6398.2	9934.6	6113.8	9286.8	7919	6566	9873.4	9467	7245	7248	12473.2	10854	12477.6	21415.2	14017.6	12511.6	8812	16121.4	11270.8	8805.6	10418.6	10319.6	16137.8	18218.4	13319	12180.8	11713.6	12354	13540.4	19658.2	11044.6	8354.6	8720.2	12034.8	9844.6	15312	11770.2	9796.2	8237.6	14958.4	8931.8	10888.6	14456	8964.6	13466	23219.8	17976.4	14666.8	12879.2	14280.2	13013.2	14503	14798.2	13465	14502.2	17751.2	20363.4	16190.8	18104.2	14430.2	19035	10246.6	9053.6	21544.8	11886.2	10682.2	9197.8	10345.6	14081.4	9693.6	9561.6	8397.4	9662.8	10343	6329.8	23055.6	13132	10298.2	12363	23414.6	11694.8	9050.8	8219.4	9578.4	14645.8	10009.8	8678.8	12147.6	8300.4	6507.8	8520.4	9847.8	16854	11783.2	8271.6	8760.6	24355.2	7488.8	7184.6	8436.8	8050.8	17033.6	6389.2	6605.8	22518	17150.2	12240.2	10873.6	17482	9797	20314.4	10044.4	13186	8302.4	8099.4	17441.4	13127.4	7995.2	16875.8	9625.8	7174.2	12852.8	18251	7979.4	8722.6	7539.2	14412.8	12724.4	5650.8	6817	9691.2	11137.4	8103
D-Arginine and D-ornithine metabolism	54.375	57.625	50.625	83.125	30.875	261.875	57.375	353.125	231.75	108.875	418.125	233.5	129.25	128.75	211	41.875	47.75	163	2.375	68.25	1419.875	93	67.125	141.5	150.875	99.125	87.125	382.75	21.75	522.25	133	10	252	71.875	54	65.75	13.75	56	151.125	82.875	96.75	5.75	67.5	82	5.75	62.75	32	30.375	204.5	182.625	166.625	16.5	144.625	12.5	138.875	17.75	41.75	113.5	155.625	56.625	576.75	129.5	22.875	17.375	46	379.875	183.5	60.375	206.625	85.5	81.625	41.875	236.625	30.25	24.125	186.25	85	94.625	55.125	43.125	119.75	204.125	127.875	35.125	45.25	24	212.375	1243.25	19.875	244.375	76.375	117.375	186.625	8.625	480.25	119.75	829.625	78.625	122.75	3.375	17.625	83.25	34	121	36.75	51.125	151.25	390.125	416	24	172	125.75	23.25	15.625	279.375	233.125	25	28.25	297.75	35.375	82.25	114.875	422.25	93.75	161.875	76.875	107.875	127.125	306.875	517.625	63	128.125	13.375	63.25	41.25	223.25	152.5	67.125	142	71.375	120.5	90.25	219.625	241.125	875.25	143.875	430	178	17.625	230.375	885.125	14.125	165.375	1212.5	339.75	238.75	1042.125	30	14.625	694.375	97.5	158.75	90.5	84.875	57.5	1179.5	23.875	127.5	263.375	103.625	98.375
D-Glutamine and D-glutamate metabolism	4656	7620.857143	8237.857143	10197.71429	11899.28571	9746.857143	5634.428571	11325.71429	10723.42857	15259.57143	8595.857143	8240.857143	8267	11966.57143	13321	9706.714286	12014.57143	13567.28571	14993.42857	11983.57143	13121.71429	14191.85714	11213.28571	12483.14286	11159.85714	12167.28571	6054.428571	15341.57143	19195	19816	10873	11104	13670.57143	18260.42857	7278.571429	7241.571429	5205	6094.285714	6264.285714	9210.428571	5653.428571	6993.857143	7131	6439.285714	9217.142857	6306	6834.857143	7257.428571	12323.71429	10391.71429	11770.42857	21419.71429	12466.28571	9947	7705	17026.14286	9292.714286	7915	8498.571429	9132.857143	13708.28571	14947.14286	11749.85714	11265.28571	9562.714286	9783.285714	14495.28571	18341.28571	9695.714286	7307.571429	8197.285714	10727.71429	8289.714286	11541.85714	6686.142857	9956.571429	7037.857143	9173.428571	10204.42857	11799.57143	12283.14286	11659.85714	18821.85714	16738.57143	16650.57143	11514.57143	10686.42857	11594.42857	11797.14286	13537.85714	12772.14286	13562	15236.28571	10078.71429	12685.71429	14797.42857	14333.28571	12720	11683.14286	10663.42857	8394.142857	18361.85714	10884.28571	10510.71429	9460.857143	9578.142857	11738.85714	9478	8302	8472.571429	9606.571429	9985.142857	7273.142857	20978.28571	14639.85714	10048.28571	10507.85714	21032.57143	10257.85714	8154.714286	7061.571429	9195.571429	13045.14286	8964.571429	7536.714286	13108.14286	7925.857143	6621.285714	7186	7661.857143	13563.42857	10832.85714	8519.714286	11037.42857	21530.57143	7785.857143	7358.714286	7567.428571	8008.285714	12755.42857	6388.714286	6294	20546.85714	16320.71429	12197	8942.142857	13992.71429	10963.28571	18276	9053.428571	12372.28571	8455.571429	7629.428571	13807.14286	10859.28571	7655.142857	13807	8583.142857	7223	12581	16707.42857	8063.142857	7442.285714	7060.142857	13202.57143	7012	5700.857143	5539	9200.142857	10224.28571	6911.428571
Glutathione metabolism	702.5869565	4259.26087	1563.717391	2897.978261	1668.478261	2704.934783	796.7173913	1973.608696	4341	5223.478261	1842.5	2247.391304	1584.869565	4231.043478	6146.173913	1376.847826	1730.456522	5393.434783	4023.586957	1977.586957	3964.23913	5307.847826	2280.978261	6033.456522	2567.891304	6856.391304	1068.304348	5133.891304	13043.5	12680.58696	1943.5	2056.5	7148.586957	9381.5	1590.673913	2133.391304	838.0434783	1202.5	1740.043478	1589.76087	793.8478261	949.8695652	1296.543478	994.9565217	3923.065217	2357.282609	1403.956522	1670.76087	2597.630435	2344.826087	2817.391304	13230.56522	2320.217391	1183.891304	1163.673913	4531.086957	1924.282609	1433.782609	1279.608696	2263.956522	6789.565217	2892.717391	3958.804348	2393.108696	1220.804348	1532.369565	3272.630435	7111.608696	2429.456522	1098.913043	1493.565217	3557.934783	1236.108696	6951.065217	1588.913043	1616.804348	1566.652174	3565.065217	2774.304348	2903.152174	2035.021739	2383.152174	2964.413043	7970.630435	11518.91304	1614.652174	1627.826087	2409.934783	4408.847826	6504.869565	2937.608696	2717.152174	5572.934783	2594.652174	3741.543478	8404	5580.543478	4595.478261	1860.586957	2774.304348	1505.673913	9576	1673.543478	4225.152174	1396.304348	2540.043478	4238.326087	1525.73913	1455.108696	1210.130435	1865.5	2991.717391	1234.804348	11877.71739	3285.73913	1912.108696	4265.826087	12240.54348	2966.717391	2776.847826	957.826087	1781.630435	5979.173913	1764.521739	1148.652174	7490	1216.73913	1031.565217	1372.326087	1391.934783	2289.043478	4522	1471.826087	1829.913043	13781	1606.456522	2274.586957	1340.717391	1410.347826	9931.195652	1121.586957	965.4782609	11071.23913	3048.065217	2529.804348	1759.826087	5769.782609	3562.195652	13319.91304	1413.73913	3339.913043	1611.826087	2009.913043	6522.934783	1772.804348	1150.869565	7022.086957	1058.913043	1170.847826	4683.565217	11776.86957	1709.195652	1348.869565	1180.282609	7009.434783	2112.217391	943.4347826	740.4782609	1924.804348	2494.391304	1565.673913
Phosphonate and phosphinate metabolism	376.4761905	2148.97619	460.6666667	1379.761905	832.8809524	1141.119048	417.6428571	1015.428571	2179.47619	2367.97619	1141.619048	1007.809524	984.547619	1711.309524	3236.547619	1066.97619	1040.690476	2412.166667	1715.761905	875.3571429	1777.285714	2647.666667	1004.738095	2677.142857	1280.904762	2820.880952	451.4285714	2070.952381	6129.761905	5826.261905	801.5714286	1004.261905	3202.47619	4317.5	809.3333333	962.6666667	271.5714286	432.2142857	577.8571429	658.1904762	474.547619	429	549	393.0714286	1675.47619	1375.619048	457.8571429	440.4285714	888.1904762	604.6428571	1288.309524	6771	823.8095238	599.547619	430.0714286	1096.357143	1016.119048	488.0952381	492.9047619	429.5	2913.690476	1148.880952	2109.5	710.4761905	660.1428571	532.5238095	1038.357143	3685.333333	965.0238095	396.9047619	595.8571429	1677.571429	822.2380952	3784.285714	108.1190476	758.5	556.6904762	2430.238095	786.2857143	1241.952381	1186.619048	1232.738095	1452.166667	4051.642857	5162.952381	1268.452381	868.6666667	1333.47619	2030.166667	2847.119048	1465.952381	794.9047619	2941.119048	2049.119048	2404.904762	4144.238095	2647.619048	1968.404762	1887.595238	625.1666667	526.547619	4517.380952	603.2142857	2292.666667	552.5238095	947.0714286	1847.309524	561.3095238	398.5714286	581.3809524	630.7142857	1306.714286	606.4047619	5464.47619	1387.97619	339.8571429	1865.142857	5732.214286	1318.333333	1071.404762	373.0952381	907.1666667	2722.571429	610.4285714	475.5714286	3026.619048	493.5	282.2380952	384.8571429	567.2619048	955.3571429	2015.52381	348.7857143	1143.571429	6258.904762	619.7619048	1088.97619	685.8571429	682.5	4549.785714	440.0238095	378.8333333	5152.666667	1249.666667	1178.666667	772.4285714	2577.238095	1692.285714	6360.166667	588.3809524	836.6666667	579.7380952	662.4761905	2555.404762	689.5238095	352.4047619	2990.833333	516.3809524	399.2619048	1508.404762	5392.714286	577.1190476	422.6904762	412.3095238	3171.095238	382.2857143	347.9047619	289.0952381	526.3095238	1000.785714	603.1428571
Selenocompound metabolism	2712.413793	5808	4028.931034	5338.37931	5206.37931	5624.275862	2875.241379	7320.310345	7711.103448	9115.862069	4310.793103	4652.034483	4223.310345	8739.689655	9033.37931	4874.241379	7562.413793	7732.482759	7256.586207	5573.517241	8141.965517	8044.827586	5315.586207	8492.344828	6742.137931	10091.55172	3513.758621	9844.413793	15719.41379	15553.89655	5146.655172	5483.310345	10561.24138	11296.03448	3791.068966	3825.068966	2971.965517	4095.206897	4736.655172	6173.172414	3979.103448	3243.689655	4675.482759	2591.517241	6582.482759	4720.827586	4524.137931	4356.689655	8234.689655	6395.448276	7779.275862	16334.86207	6632	5109.586207	4161.586207	12332.34483	5693.827586	4066.62069	4292.793103	3791.275862	9262.689655	8747.37931	7369.275862	6877.172414	6175.586207	5093.034483	9207.793103	13739.27586	6808.068966	3866.758621	3901.62069	6084.37931	4693.034483	9546.62069	2916.862069	5205.655172	4829.034483	7779.206897	6543.241379	6376.655172	7433.862069	6517.37931	8447.827586	13193.13793	12960.17241	6464.862069	6070.206897	8273.758621	7882.37931	8879.37931	8057.275862	8895.310345	10383.13793	8050.862069	9571.931034	10624.13793	8760.827586	7113.586207	8377.586207	7748.137931	4236.103448	12025.34483	5338.896552	6011.206897	3728.965517	5539.896552	6653.310345	4302.068966	3827.068966	3933.482759	5050.517241	5879.931034	3108	14534.06897	8305.827586	5546.551724	6626.931034	14154.93103	6040.724138	5076.448276	3256.965517	4468.241379	8522.034483	4727.586207	3727.931034	9160.517241	3418.655172	3169.137931	3415.103448	4022.034483	6760.241379	6389.448276	4518.344828	4984.068966	15160.96552	3634.103448	4355.344828	3800.137931	3766.896552	11856.68966	3308.241379	2888.344828	13606.17241	7408.517241	6972.413793	4599.034483	9448.241379	6535	15295.62069	3986.931034	6454.655172	4077.137931	4782.896552	9334.896552	6446.655172	4464.241379	8885.413793	4114.793103	3664.724138	8087.275862	13229.55172	4434.275862	4066.724138	3288.758621	9195.413793	4841.965517	2732.206897	2898.827586	5916.724138	4937.862069	3999.827586
