Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	AD	AD	AD	AD	AD	C	C	C	C	C
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	1.0	1.0	1.0	1.0	20.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	32.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae	1.0	1.0	1.0	7.5	339.0	1.0	1.0	1.0	11.0	1741.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;__	1.0	1.0	1.0	1.0	35.0	1.0	1.0	1.0	1.0	63.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	1.0	165.0	1048.5	6299.0	25928.0	1.0	127.5	611.0	4973.5	29670.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae	1.0	1.0	1.0	1.0	121.0	1.0	1.0	1.0	1.0	6.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	1.0	1.0	3.0	9.25	719.0	1.0	1.0	1.0	4.0	62.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	1.0	1.0	1.0	1.0	224.0	1.0	1.0	1.0	6.0	544.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	1.0	1.0	1.0	1.0	42.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	1.0	1.0	1.0	4.25	364.0	1.0	1.0	1.0	1.0	23.0
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae	1.0	1.0	1.0	1.0	174.0	1.0	1.0	1.0	1.0	31.0
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae	1.0	1.0	1.0	1.0	75.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	1.0	4.0	12.0	774.75	24161.0	1.0	1.0	1.0	7.5	4573.0
