Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	AD	AD	AD	AD	AD	C	C	C	C	C
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	1.0	1.0	1.0	1.0	300.0	1.0	1.0	1.0	1.0	746.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprophilus	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	43.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_dorei	1.0	1.0	1.0	2.5	6443.0	1.0	1.0	1.0	1.0	4223.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_eggerthii	1.0	1.0	1.0	1.0	400.0	1.0	1.0	1.0	1.0	309.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_faecis	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	20.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_finegoldii	1.0	1.0	1.0	1.0	85.0	1.0	1.0	1.0	1.0	24.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	1.0	1.0	1.0	40.75	2649.0	1.0	1.0	1.0	9.0	2792.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_intestinalis	1.0	1.0	1.0	1.0	343.0	1.0	1.0	1.0	1.0	1098.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_massiliensis	1.0	1.0	1.0	1.0	723.0	1.0	1.0	1.0	5.5	333.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_nordii	1.0	1.0	1.0	1.0	39.0	1.0	1.0	1.0	1.0	32.0
